"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","Ros"
"*02b3k*","Phillip Danault","LAK","C","261","FA","32","","219.6","2.75","50%"
"*031pn*","Nick Paul","TBL","C,LW","262","FA","30","","219.2","2.88","57%"
"*025e1*","Nic Dowd","WSH","C","263","FA","35","WSH 1<br/>@NYI 4 F","218.4","2.66","35%"
"*051lz*","Shane Pinto","OTT","C","264","FA","24","CBJ 0<br/>@OTT 4 F","218.4","3.12","80%"
"*04qxy*","Alexander Romanov","NYI","D","265","FA","25","WSH 1<br/>@NYI 4 F","218.4","3.41","75%"
"*03l0t*","Pavel Zacha","BOS","C,LW","266","Josh","28","BOS 3<br/>@BUF 6 F","217.9","2.66","67%"
"*02fro*","Adam Lowry","WPG","C","267","FA","32","","217.6","2.98","50%"
"*05rf2*","Logan Stankoven","DAL/CAR","RW","268","FA","22","","217","2.78","96%"
"*025by*","Ben Chiarot","DET","D","269","FA","34","FLA 1<br/>@DET 2 F","216.7","2.68","28%"
"*01f3d*","Oliver Ekman-Larsson","TOR","D","270","HUG","34","","215.6","2.8","60%"
"*04l8y*","Mark Kastelic","BOS","C,RW","271","MPF","26","BOS 3<br/>@BUF 6 F","215.6","3.53","38%"
"*03rf8*","Vince Dunn","SEA","D","272","HUG","28","","215.5","3.48","96%"
"*042xa*","Ross Colton","COL","C,LW","273","KAN","28","","214.8","3.52","58%"
"*02np7*","Anthony Stolarz","TOR","G","274","FA","31","","214.8","6.32","93%"
"*03mm6*","Lawson Crouse","UTA","LW,RW","275","FA","28","","214.5","2.65","41%"
"*04mto*","Kaapo Kakko","NYR/SEA","RW","276","FA","24","","214.2","2.71","78%"
"*04qy3*","Martin Fehervary","WSH","D","277","FA","25","WSH 1<br/>@NYI 4 F","213.5","2.64","60%"
"*059e1*","Braden Schneider","NYR","D","278","FA","23","","213.4","2.67","67%"
"*04znw*","Brandt Clarke","LAK","D","279","FA","22","","213","2.73","96%"
"*0045u*","Jordan Staal","CAR","C","280","FA","36","","212.2","2.83","40%"
"*05r50*","Mackie Samoskevich","FLA","C,RW","281","KAN","22","FLA 1<br/>@DET 2 F","212","2.94","81%"
"*01f5z*","Chris Kreider","NYR","LW","282","ZBAD","34","","211.8","3.11","78%"
"*04y80*","Shane Wright","SEA","C","283","FA","21","","211.8","2.68","89%"
"*02nq2*","Chandler Stephenson","SEA","C,LW","284","FA","31","","211.4","2.71","56%"
"*02ytx*","Ryan Hartman","MIN","C,RW","285","FA","30","DAL 2<br/>@MIN 3 F","211.3","3.06","43%"
"*03rf7*","Yakov Trenin","MIN","LW,RW","286","FA","28","DAL 2<br/>@MIN 3 F","211.2","2.78","23%"
"*03eer*","Jake Middleton","MIN","D","287","MPF","29","DAL 2<br/>@MIN 3 F","211.2","3.15","63%"
"*03bxl*","Trevor Moore","LAK","LW,RW","288","qstaple","30","","211.2","2.97","49%"
"*03xmh*","Brandon Tanev","SEA/WPG","LW,RW","289","FA","33","","210.8","2.67","29%"
"*031qj*","Connor Clifton","BUF","D","290","Josh","30","BOS 3<br/>@BUF 6 F","210.7","2.89","35%"
"*04xjf*","Owen Power","BUF","D","291","ZBAD","22","BOS 3<br/>@BUF 6 F","210.6","2.67","92%"
"*02g00*","Aaron Ekblad","FLA","D","292","FA","29","FLA 1<br/>@DET 2 F","210.5","3.76","93%"
"*02azm*","Connor Murphy","CHI","D","293","FA","32","PIT 1<br/>@CHI 3 F","210.4","3.09","39%"
"*01mje*","Casey Cizikas","NYI","C,LW","294","FA","34","WSH 1<br/>@NYI 4 F","210.1","2.56","22%"
"*004p4*","Mikael Backlund","CGY","C","295","FA","36","","209.8","2.76","41%"
"*04zb6*","Alex Vlasic","CHI","D","296","FA","24","PIT 1<br/>@CHI 3 F","209.6","2.56","74%"
"*0457i*","Ukko-Pekka Luukkonen","BUF","G","297","MJ","26","BOS 3<br/>@BUF 6 F","209.2","3.8","91%"
"*015j6*","Tyler Myers","VAN","D","298","FA","35","VGK 3<br/>@VAN 2 F","208.6","2.94","35%"
"*024lv*","Mattias Ekholm","EDM","D","299","Mac","35","","208.6","3.21","79%"
"*02b3l*","Vladislav Namestnikov","WPG","C,LW","300","FA","32","","207.8","2.66","40%"
"*04f0y*","Mario Ferraro","SJS","D","301","FA","26","","207.1","2.66","48%"
"*01n84*","Alex Killorn","ANA","LW,RW","302","FA","35","","206.6","2.52","27%"
"*04f0t*","Eetu Luostarinen","FLA","C,LW","303","FA","26","FLA 1<br/>@DET 2 F","206","2.58","40%"
"*05gtp*","Dawson Mercer","NJD","C,RW","304","FA","23","","205.8","2.51","73%"
"*025me*","Brenden Dillon","NJD","D","305","HUG","34","","205.1","2.5","35%"
"*04qve*","KAndre Miller","NYR","D","306","FA","25","","204.8","2.77","81%"
"*03raj*","Anthony Beauvillier","PIT/WSH","LW,RW","307","FA","28","WSH 1<br/>@NYI 4 F","204.2","2.52","35%"
"*03rgk*","Alex Carrier","NSH/MTL","D","308","FA","28","MTL 2<br/>@NSH 1 F","203.4","2.57","40%"
"*01t68*","Cam Talbot","DET","G","309","FA","38","FLA 1<br/>@DET 2 F","203.2","4.32","58%"
"*04zj8*","Bobby Brink","PHI","RW","310","FA","24","","202.2","2.56","66%"
"*03daz*","Marcus Pettersson","PIT/VAN","D","311","MJ","29","VGK 3<br/>@VAN 2 F","202.1","2.59","40%"
"*02ybm*","Ryan Pulock","NYI","D","312","MJ","30","WSH 1<br/>@NYI 4 F","201.8","2.73","44%"
"*01mzf*","Reilly Smith","NYR/VGK","LW,RW","313","FA","34","VGK 3<br/>@VAN 2 F","201.8","2.55","37%"
"*03eeo*","Jake Evans","MTL","C","314","FA","29","MTL 2<br/>@NSH 1 F","201.6","2.46","42%"
"*03w5s*","Ryan McLeod","BUF","C,LW","315","FA","25","BOS 3<br/>@BUF 6 F","201.6","2.55","70%"
"*00u0m*","Alex Pietrangelo","VGK","D","316","qstaple","35","VGK 3<br/>@VAN 2 F","201.2","2.83","51%"
"*03wpo*","Dante Fabbro","NSH/CBJ","D","317","FA","27","CBJ 0<br/>@OTT 4 F","200.6","2.95","60%"
"*04f75*","Noah Cates","PHI","C,LW","318","FA","26","","200.4","2.57","46%"
"*04lcf*","Joel Farabee","PHI/CGY","LW","319","FA","25","","200","2.47","45%"
"*031nw*","Michael McCarron","NSH","C,RW","320","FA","30","MTL 2<br/>@NSH 1 F","200","2.7","25%"
"*03ekl*","Vladislav Gavrikov","LAK","D","321","FA","29","","199.8","2.44","43%"
"*05ltj*","Brock Faber","MIN","D","322","qstaple","22","DAL 2<br/>@MIN 3 F","199.5","2.56","95%"
"*02nqa*","Matt Grzelcyk","PIT","D","323","FA","31","PIT 1<br/>@CHI 3 F","199.2","2.43","51%"
"*04ymn*","Luke Hughes","NJD","D","324","pothaar","21","","199","2.8","98%"
"*04f26*","Alexei Toropchenko","STL","LW,RW","325","Mac","26","","198.9","2.49","27%"
"*04f1z*","Mikey Anderson","LAK","D","326","FA","26","","198.8","2.58","46%"
"*02np6*","Jake McCabe","TOR","D","327","pothaar","31","","198.8","3.01","49%"
"*023wa*","Jared Spurgeon","MIN","D","328","EVB","35","DAL 2<br/>@MIN 3 F","198.6","3.01","49%"
"*03rew*","Erik Cernak","TBL","D","329","FA","28","","198","2.61","34%"
"*04amd*","Peyton Krebs","BUF","C,LW,RW","330","FA","24","BOS 3<br/>@BUF 6 F","197.8","2.44","46%"
"*04n4n*","Rasmus Sandin","WSH","D","331","FA","25","WSH 1<br/>@NYI 4 F","196.9","2.4","67%"
"*05x9g*","Arber Xhekaj","MTL","D","332","FA","24","MTL 2<br/>@NSH 1 F","196.8","2.81","42%"
"*042vx*","Filip Hronek","VAN","D","333","Mac","27","VGK 3<br/>@VAN 2 F","196.8","3.23","80%"
"*03rae*","Joel Eriksson Ek","MIN","C","334","KAN","28","DAL 2<br/>@MIN 3 F","196.2","4.27","96%"
"*04xav*","Simon Benoit","TOR","D","335","FA","26","","195.7","2.51","39%"
"*03pax*","Ivan Provorov","CBJ","D","336","FA","28","CBJ 0<br/>@OTT 4 F","195.5","2.38","52%"
"*04l8w*","Parker Kelly","COL","C,LW","337","FA","26","","195.3","2.44","30%"
"*02npj*","Jordan Martinook","CAR","LW","338","FA","33","","195.2","2.47","21%"
"*05gd7*","Cole Sillinger","CBJ","C","339","FA","22","CBJ 0<br/>@OTT 4 F","195.1","2.96","70%"
"*01kn1*","Evgenii Dadonov","DAL","RW","340","ZBAD","36","DAL 2<br/>@MIN 3 F","194.4","2.43","32%"
"*003tz*","Brent Burns","CAR","D","341","FA","40","","194.2","2.37","62%"
"*048t9*","Tanner Jeannot","LAK","LW,RW","342","FA","28","","194.1","2.9","36%"
"*02fqa*","Ondrej Palat","NJD","LW","343","FA","34","","193.8","2.52","21%"
"*05y3a*","Leo Carlsson","ANA","C","344","FA","20","","193.6","2.55","98%"
"*04yeb*","Simon Holmstrom","NYI","RW","345","FA","24","WSH 1<br/>@NYI 4 F","193.2","2.58","64%"
"*03c9z*","Nicolas Roy","VGK","C,RW","346","FA","28","VGK 3<br/>@VAN 2 F","192.9","2.72","42%"
"*02npz*","Esa Lindell","DAL","D","347","FA","31","DAL 2<br/>@MIN 3 F","192.6","2.41","42%"
"*02noi*","Cody Ceci","SJS/DAL","D","348","FA","31","DAL 2<br/>@MIN 3 F","192.4","2.26","24%"
"*04xcc*","Brayden Pachal","CGY","D","349","FA","25","","191.8","2.52","32%"
"*0644b*","Will Smith","SJS","C,RW","350","FA","20","","191.4","2.59","95%"
"*04kyn*","Sean Walker","CAR","D","351","FA","30","","190","2.32","31%"
"*02fq7*","Dylan DeMelo","WPG","D","352","FA","32","","189.6","2.31","33%"
"*03wpm*","Charlie McAvoy","BOS","D","353","qstaple","27","BOS 3<br/>@BUF 6 F","189.2","3.78","96%"
"*048x6*","Jesper Boqvist","FLA","C,RW","354","ZBAD","26","FLA 1<br/>@DET 2 F","189","2.42","26%"
"*05g42*","Jack Quinn","BUF","LW,RW","355","FA","23","BOS 3<br/>@BUF 6 F","189","2.55","79%"
"*0440o*","Zachary Aston-Reese","VGK/CBJ","LW","356","FA","30","CBJ 0<br/>@OTT 4 F","188.7","2.39","14%"
"*048x4*","Michael Rasmussen","DET","C,LW","357","FA","26","FLA 1<br/>@DET 2 F","188.6","2.45","32%"
"*03kng*","Frederick Gaudreau","MIN","C,RW","358","FA","32","DAL 2<br/>@MIN 3 F","188.2","2.3","32%"
"*05ubx*","Ryker Evans","SEA","D","359","FA","23","","188.2","2.58","75%"
"*03rjq*","Matt Roy","WSH","D","360","FA","30","WSH 1<br/>@NYI 4 F","187.9","2.72","37%"
"*04lc8*","Jesperi Kotkaniemi","CAR","C,LW","361","FA","25","","187.6","2.41","45%"
"*0457b*","Casey Mittelstadt","COL/BOS","C,LW","362","FA","26","BOS 3<br/>@BUF 6 F","187.2","2.31","60%"
"*01mz5*","Dmitry Orlov","CAR","D","363","FA","34","","186.2","2.45","38%"
"*03rg2*","Will Borgen","SEA/NYR","D","364","FA","28","","186","2.21","25%"
"*04mx6*","Kaiden Guhle","MTL","D","365","FA","23","MTL 2<br/>@NSH 1 F","185.1","3.37","85%"
"*03rji*","Steven Lorentz","TOR","C,LW","366","FA","29","","184.5","2.31","17%"
"*04qy7*","Kevin Bahl","CGY","D","367","FA","25","","184.3","2.52","36%"
"*02jrw*","Yanni Gourde","SEA/TBL","C","368","FA","33","","184","3.23","39%"
"*05grx*","Drew OConnor","PIT/VAN","LW,RW","369","FA","27","VGK 3<br/>@VAN 2 F","183.8","2.19","27%"
"*04az7*","Alex Iafallo","WPG","LW,RW","370","FA","31","","183.7","2.24","25%"
"*05tv0*","Jackson Blake","CAR","C,RW","371","FA","21","","183.4","2.29","81%"
"*05oxk*","Mason Lohrei","BOS","D","372","EVB","24","BOS 3<br/>@BUF 6 F","183","2.38","85%"
"*058vh*","Zachary LHeureux","NSH","C,LW","373","FA","22","MTL 2<br/>@NSH 1 F","182.9","2.95","59%"
"*04nwz*","Eric Robinson","CAR","LW","374","FA","30","","182.6","2.23","19%"
"*042xv*","Mikey Eyssimont","TBL/SEA","C,LW,RW","375","FA","28","","182.5","2.37","19%"
"*01ztk*","Sam Carrick","NYR","C","376","FA","33","","182.2","2.28","16%"
"*04f1d*","Johnathan Kovacevic","NJD","D","377","FA","28","","181.8","2.24","27%"
"*03klz*","Darren Raddysh","TBL","D","378","Josh","29","","181.6","2.49","55%"
"*003dv*","Corey Perry","EDM","RW","379","FA","40","","181.3","2.24","16%"
"*01bvj*","Ryan McDonagh","TBL","D","380","FA","36","","181.2","2.21","31%"
"*02wy4*","Max Domi","TOR","C,LW","381","FA","30","","181","2.45","39%"
"*01s88*","Adam Henrique","EDM","C,LW","382","qstaple","35","","180.8","2.23","30%"
"*01xfq*","Vladimir Tarasenko","DET","RW","383","FA","33","FLA 1<br/>@DET 2 F","180.4","2.26","41%"
"*03mn5*","Patrik Laine","MTL","C,LW,RW","384","pothaar","27","MTL 2<br/>@NSH 1 F","180","3.46","86%"
"*05uf7*","Emil Martinsen Lilleberg","TBL","D","385","FA","24","","179.9","2.37","37%"
"*03pd1*","Noel Acciari","PIT","C,RW","386","FA","33","PIT 1<br/>@CHI 3 F","179","2.27","23%"
"*04mv3*","Alex Newhook","MTL","C,LW","387","FA","24","MTL 2<br/>@NSH 1 F","178.6","2.18","48%"
"*02ybl*","Valeri Nichushkin","COL","LW,RW","388","EVB","30","","178.6","4.15","96%"
"*02g05*","Sean Kuraly","CBJ","C","389","FA","32","CBJ 0<br/>@OTT 4 F","178.4","2.18","16%"
"*03rfa*","Kevin Stenlund","UTA","C,LW","390","FA","28","","178.4","2.18","22%"
"*02o78*","Brett Kulak","EDM","D","391","FA","31","","178.4","2.18","24%"
"*02b42*","Joel Edmundson","LAK","D","392","FA","32","","177.6","2.43","22%"
"*03rag*","Jack Roslovic","CAR","C,RW","393","FA","28","","177.4","2.19","40%"
"*01skq*","Cam Fowler","ANA/STL","D","394","FA","33","","177.2","2.61","70%"
"*03eb3*","Christian Dvorak","MTL","C","395","FA","29","MTL 2<br/>@NSH 1 F","176.8","2.16","24%"
"*04mq1*","Ilya Mikheyev","CHI","LW,RW","396","Josh","30","PIT 1<br/>@CHI 3 F","176.8","2.21","23%"
"*042vu*","Ryan Lindgren","NYR/COL","D","397","FA","27","","176.4","2.45","25%"
"*02b3d*","Joel Armia","MTL","RW","398","FA","32","MTL 2<br/>@NSH 1 F","176.4","2.18","15%"
"*01gjn*","Erik Haula","NJD","C,LW","399","FA","34","","175.9","2.55","26%"
"*02npd*","Teddy Blueger","VAN","C,LW","400","FA","30","VGK 3<br/>@VAN 2 F","175.9","2.15","23%"
"*02npl*","Damon Severson","CBJ","D","401","FA","30","CBJ 0<br/>@OTT 4 F","174.7","2.5","34%"
"*02azh*","Jamie Oleksiak","SEA","D","402","FA","32","","174.6","2.13","23%"
"*031qn*","Carson Soucy","VAN/NYR","D","403","FA","31","","173.8","2.32","20%"
"*03yg6*","Timothy Liljegren","TOR/SJS","D","404","FA","26","","173.8","2.56","45%"
"*03169*","Alexander Wennberg","SJS","C","405","FA","30","","173.8","2.26","27%"
"*01whl*","Jeff Skinner","EDM","LW","406","FA","33","","173.8","2.41","34%"
"*02h1x*","Barclay Goodrow","SJS","C,LW,RW","407","FA","32","","173.7","2.26","14%"
"*05ylt*","Zach Benson","BUF","LW,RW","408","FA","20","BOS 3<br/>@BUF 6 F","173.6","2.31","80%"
"*04xef*","Philip Broberg","STL","D","409","FA","24","","173.2","2.55","85%"
"*04r06*","Samuel Ersson","PHI","G","410","FA","25","","173.2","3.69","75%"
"*03res*","Brandon Carlo","BOS/TOR","D","411","FA","28","","173.1","2.09","24%"
"*03163*","J.T. Compher","DET","C,LW","412","FA","30","FLA 1<br/>@DET 2 F","172.4","2.27","31%"
"*02gmm*","Tanner Pearson","VGK","LW","413","FA","32","VGK 3<br/>@VAN 2 F","171.6","2.2","17%"
"*01f64*","Marcus Johansson","MIN","C,LW","414","Josh","34","DAL 2<br/>@MIN 3 F","171","2.38","21%"
"*02o7l*","Jaccob Slavin","CAR","D","415","FA","31","","170.8","2.14","52%"
"*05r9l*","Justin Danforth","CBJ","C,RW","416","FA","32","CBJ 0<br/>@OTT 4 F","170.6","2.8","24%"
"*04ye8*","Jordan Spence","LAK","D","417","FA","24","","170.2","2.15","63%"
"*02o8b*","Alexander Kerfoot","UTA","C,LW","418","FA","30","","169.8","2.1","25%"
"*03ebr*","Michael Amadio","OTT","LW,RW","419","FA","29","CBJ 0<br/>@OTT 4 F","169.8","2.36","17%"
"*02zpp*","Viktor Arvidsson","EDM","RW","420","FA","32","","169.2","2.53","42%"
"*048w3*","Justin Brazeau","BOS/MIN","RW","421","FA","27","DAL 2<br/>@MIN 3 F","169","2.22","33%"
"*042vk*","Andrew Peeke","BOS","D","422","FA","27","BOS 3<br/>@BUF 6 F","168.9","2.22","25%"
"*042t7*","Trent Frederic","BOS/NJD/EDM","LW,RW","423","FA","27","","168.6","2.91","37%"
"*04ld9*","Kirby Dach","MTL","C,RW","424","qstaple","24","MTL 2<br/>@NSH 1 F","168.6","2.96","71%"
"*050tk*","Joel Kiviranta","COL","LW","425","FA","29","","168.4","2.13","14%"
"*02ybo*","Rasmus Ristolainen","PHI","D","426","FA","30","","168.4","2.67","32%"
"*04f0u*","Dylan Samberg","WPG","D","427","FA","26","","168.4","2.81","49%"
"*02wy6*","Andre Burakovsky","SEA","LW,RW","428","FA","30","","168","2.13","31%"
"*04r0z*","Cole Koepke","BOS","LW","429","FA","27","BOS 3<br/>@BUF 6 F","167.7","2.3","27%"
"*03e2l*","Andrew Mangiapane","WSH","LW,RW","430","qstaple","29","WSH 1<br/>@NYI 4 F","167.6","2.07","44%"
"*03ecn*","Dakota Joshua","VAN","LW","431","FA","29","VGK 3<br/>@VAN 2 F","167.6","2.94","39%"
"*04bii*","Spencer Knight","FLA/CHI","G","432","FA","24","PIT 1<br/>@CHI 3 F","167.2","4.4","92%"
"*042xx*","Beck Malenstyn","BUF","LW","433","FA","27","BOS 3<br/>@BUF 6 F","166.9","2.2","19%"
"*03wky*","Jalen Chatfield","CAR","D","434","FA","29","","166.8","2.11","18%"
"*02npq*","Adam Pelech","NYI","D","435","FA","30","WSH 1<br/>@NYI 4 F","166.2","2.77","24%"
"*03ecc*","Danton Heinen","VAN/PIT","LW,RW","436","FA","30","PIT 1<br/>@CHI 3 F","166.1","2.1","21%"
"*004jg*","Pat Maroon","CHI","LW,RW","437","FA","37","PIT 1<br/>@CHI 3 F","166.1","2.44","0%"
"*03yg4*","Samuel Girard","COL","D","438","FA","27","","165.8","2.27","44%"
"*05kua*","Emil Heineman","MTL","LW","439","FA","23","MTL 2<br/>@NSH 1 F","165.4","2.67","54%"
"*04lcr*","Zach Whitecloud","VGK","D","440","FA","28","VGK 3<br/>@VAN 2 F","165.3","2.23","25%"
"*04mkd*","Yegor Sharangovich","CGY","C,LW,RW","441","FA","27","","164.2","2.25","50%"
"*01uoz*","David Savard","MTL","D","442","FA","34","MTL 2<br/>@NSH 1 F","162.6","2.17","100%"
"*05h7m*","Cole Smith","NSH","LW,RW","443","FA","29","MTL 2<br/>@NSH 1 F","161.9","2.28","16%"
"*04y8g*","Trevor Zegras","ANA","C,LW","444","FA","24","","161.5","2.83","89%"
"*02dpz*","Zemgus Girgensons","TBL","C,LW","445","FA","31","","160.3","1.95","12%"
"*03xme*","Charlie Lindgren","WSH","G","446","qstaple","31","WSH 1<br/>@NYI 4 F","160.2","4.11","67%"
"*05gdo*","Luke Evangelista","NSH","RW","447","FA","23","MTL 2<br/>@NSH 1 F","160","2.35","62%"
"*02npb*","Colton Sissons","NSH","C","448","FA","31","MTL 2<br/>@NSH 1 F","159.8","2.22","22%"
"*05x9t*","Tye Kartye","SEA","C,LW","449","FA","24","","159.5","2.53","30%"
"*01zs3*","Calvin Pickard","EDM","G","450","FA","33","","158.8","4.41","48%"
"*04zo3*","Nick Robertson","TOR","LW,RW","451","FA","23","","158.6","2.3","56%"
"*031oq*","Brett Pesce","NJD","D","452","FA","30","","157.9","2.19","18%"
"*05tas*","Olen Zellweger","ANA","D","453","FA","21","","157.6","2.54","89%"
"*02ycl*","Trevor van Riemsdyk","WSH","D","454","FA","34","WSH 1<br/>@NYI 4 F","156.4","1.91","19%"
"*060jl*","Jiri Kulich","BUF","C,LW","455","FA","21","BOS 3<br/>@BUF 6 F","156","2.52","80%"
"*06age*","Sam Malinski","COL","D","456","FA","27","","155.6","2.05","37%"
"*04amw*","Ryan Poehling","PHI","C","457","FA","26","","155.4","2.29","25%"
"*03ril*","Adam Gaudette","OTT","C,RW","458","FA","28","CBJ 0<br/>@OTT 4 F","154.8","1.91","20%"
"*01mnw*","Brian Dumoulin","ANA/NJD","D","459","FA","33","","154.8","1.94","16%"
"*0043s*","James van Riemsdyk","CBJ","LW","460","FA","36","CBJ 0<br/>@OTT 4 F","154.3","2.17","23%"
"*01ztq*","Nick Bjugstad","UTA","C,RW","461","FA","33","","154.2","2.34","23%"
"*04bw4*","Andrei Kuzmenko","CGY/PHI/LAK","LW,RW","462","FA","29","","154.2","2.34","73%"
"*03w5q*","Joe Veleno","DET/CHI","C","463","FA","25","PIT 1<br/>@CHI 3 F","153.7","2.08","24%"
"*00qrs*","Zach Bogosian","MIN","D","464","FA","35","DAL 2<br/>@MIN 3 F","153.5","1.9","17%"
"*04ob4*","Ilya Lyubushkin","DAL","D","465","FA","31","DAL 2<br/>@MIN 3 F","153.4","1.92","18%"
"*042t2*","Logan Stanley","WPG","D","466","FA","27","","153.2","2.43","22%"
"*05yli*","Pavel Mintyukov","ANA","D","467","FA","21","","152.8","2.25","81%"
"*01uor*","Christopher Tanev","TOR","D","468","FA","35","","151.8","2.02","24%"
"*02oak*","Connor Brown","EDM","RW","469","FA","31","","151.6","1.85","19%"
"*005ho*","Lars Eller","PIT/WSH","C","470","FA","36","WSH 1<br/>@NYI 4 F","151.4","1.89","17%"
"*04ye7*","Cam York","PHI","D","471","FA","24","","151.4","2.29","64%"
"*04z4m*","Mitchell Chaffee","TBL","RW","472","FA","27","","151.3","2.29","25%"
"*02i6q*","Nate Schmidt","FLA","D","473","FA","34","FLA 1<br/>@DET 2 F","151.2","1.89","17%"
"*04an5*","Miro Heiskanen","DAL","D","474","pothaar","26","DAL 2<br/>@MIN 3 F","151","3.02","98%"
"*02yjw*","Tristan Jarry","PIT","G","475","FA","30","PIT 1<br/>@CHI 3 F","151","4.19","61%"
"*03rj0*","Mason Appleton","WPG","RW","476","FA","29","","150.8","2.12","20%"
"*01gjz*","Gustav Nyquist","NSH/MIN","LW,RW","478","FA","35","DAL 2<br/>@MIN 3 F","150.8","1.91","27%"
"*04f80*","Morgan Barron","WPG","LW","477","FA","26","","150.8","2.04","20%"
"*04qyk*","Ty Emberson","EDM","D","479","FA","25","","150.6","1.98","38%"
"*03ee4*","Victor Olofsson","VGK","LW,RW","480","FA","30","VGK 3<br/>@VAN 2 F","150.6","2.69","37%"
"*05kuc*","Tyler Kleven","OTT","D","481","FA","23","CBJ 0<br/>@OTT 4 F","150.5","1.91","37%"
"*04lc6*","Ty Dellandrea","SJS","C,RW","482","FA","25","","150.5","2.21","20%"
"*039sy*","Alex Nedeljkovic","PIT","G","483","FA","29","PIT 1<br/>@CHI 3 F","150.4","3.96","49%"
"*01f3l*","Dmitry Kulikov","FLA","D","484","FA","34","FLA 1<br/>@DET 2 F","149.6","2.14","28%"
"*06aw5*","Uvis Balinskis","FLA","D","485","FA","29","FLA 1<br/>@DET 2 F","149.5","1.97","25%"
"*02b6w*","William Karlsson","VGK","C","486","FA","32","VGK 3<br/>@VAN 2 F","149.4","2.82","54%"
"*059e4*","Connor Zary","CGY","C,LW","487","FA","23","","148.2","2.74","78%"
"*04sxj*","Logan OConnor","COL","RW","488","FA","28","","147.8","1.85","16%"
"*04zp2*","Drew Helleson","ANA","D","489","FA","24","","147.5","2.63","48%"
"*04zb8*","Phillip Tomasino","NSH/PIT","RW","490","Mac","24","PIT 1<br/>@CHI 3 F","147","2.41","44%"
"*04zor*","Nils Hoglander","VAN","LW","491","FA","24","VGK 3<br/>@VAN 2 F","146.8","2.04","35%"
"*02nq6*","Oskar Sundqvist","STL","C,RW","492","FA","31","","145.4","2.17","15%"
"*02ycf*","Casey DeSmith","DAL","G","493","FA","33","DAL 2<br/>@MIN 3 F","145.2","5.38","43%"
"*04f0o*","Filip Chytil","NYR/VAN","C","494","FA","25","VGK 3<br/>@VAN 2 F","145","2.59","54%"
"*05m17*","Frank Nazar","CHI","C,LW,RW","495","FA","21","PIT 1<br/>@CHI 3 F","144.4","2.72","87%"
"*016kv*","Jake Allen","NJD","G","496","FA","34","","144.4","4.66","50%"
"*03vuj*","Carl Grundstrom","SJS","LW,RW","497","FA","27","","144.2","2.58","15%"
"*051te*","Jayden Struble","MTL","D","498","FA","23","MTL 2<br/>@NSH 1 F","144","2.57","36%"
"*04lcs*","Mattias Samuelsson","BUF","D","499","FA","25","BOS 3<br/>@BUF 6 F","143.6","2.32","27%"
"*03mn4*","Sam Steel","DAL","C","500","FA","27","DAL 2<br/>@MIN 3 F","143.5","1.82","15%"
"*02noh*","Radek Faksa","STL","C","501","FA","31","","143.2","2.05","13%"
"*042vz*","Taylor Raddysh","WSH","RW","502","FA","27","WSH 1<br/>@NYI 4 F","143","1.79","17%"
"*0243d*","Brandon Saad","STL/VGK","LW","503","FA","32","VGK 3<br/>@VAN 2 F","143","1.99","21%"
"*031nz*","Jason Dickinson","CHI","C","504","FA","30","PIT 1<br/>@CHI 3 F","142.4","2.41","23%"
"*0457g*","Nicolas Hague","VGK","D","505","FA","26","VGK 3<br/>@VAN 2 F","141","2.07","23%"
"*04qzc*","Joel Hofer","STL","G","506","FA","25","","139.6","4.5","82%"
"*03wnw*","Ryan Lomberg","CGY","LW","507","FA","30","","139.5","1.74","10%"
"*04abd*","Artem Zub","OTT","D","508","FA","29","CBJ 0<br/>@OTT 4 F","139.2","2.49","26%"
"*051z1*","Justin Barron","MTL/NSH","D","509","FA","23","MTL 2<br/>@NSH 1 F","138.9","2.24","37%"
"*02oeo*","Nick Jensen","OTT","D","510","FA","34","CBJ 0<br/>@OTT 4 F","138.8","1.95","19%"
"*03rgp*","Mathieu Joseph","STL","LW,RW","511","FA","28","","138.4","2.31","17%"
"*04yu6*","Jamie Drysdale","PHI","D","512","FA","23","","138.2","1.97","78%"
"*05ybo*","Nick Blankenburg","NSH","D","513","HUG","27","MTL 2<br/>@NSH 1 F","138","2.3","37%"
